Date,Close,High,Low,Open,Volume
1980-03-17,1.0329235792160034,1.0519112686770917,1.0291261782199206,1.0291261782199206,62775
1980-03-18,1.0405193567276,1.0481144577617694,1.0329243534764576,1.0329243534764576,64125
1980-03-19,1.0557091236114502,1.0595067218063472,1.0481141227876472,1.0481141227876472,40500
1980-03-20,1.0481140613555908,1.0557090617342357,1.044316658949258,1.0557090617342357,18900
1980-03-21,1.0708988904953003,1.0708988904953003,1.0481138930188456,1.0481138930188456,97200
1980-03-24,1.0443174839019775,1.0633049020646046,1.0443174839019775,1.0633049020646046,90450
1980-03-25,1.0405193567276,1.0481144577617694,1.0367219528850555,1.0443170539192248,72225
1980-03-26,1.0481140613555908,1.0557090617342357,1.032923962815311,1.040518963193956,31725
1980-03-27,1.0405193567276,1.0443170539192248,1.01013934372303,1.0443170539192248,62100
1980-03-28,1.0291268825531006,1.040519288904205,1.0101392778798723,1.040519288904205,84375
1980-03-31,1.059506893157959,1.0633042964010104,1.040519192461623,1.040519192461623,55350
1980-04-01,1.0481140613555908,1.0784941606531606,1.040518963193956,1.0595066597065481,126225
1980-04-02,1.0860892534255981,1.0860892534255981,1.0557091515435881,1.0557091515435881,58725
1980-04-03,1.1278622150421143,1.1392548169927026,1.1088745125301267,1.1088745125301267,311175
1980-04-07,1.135456919670105,1.1544446171962677,1.1240643207110064,1.127861918886036,115425
1980-04-08,1.1164696216583252,1.1278622236963303,1.1164696216583252,1.1278622236963303,218025
1980-04-09,1.1012790203094482,1.1088740197123752,1.0784940221006674,1.1088740197123752,181575
1980-04-10,1.1240649223327637,1.131660122747924,1.1012798100025192,1.1012798100025192,191700
1980-04-11,1.1240649223327637,1.1468502302291028,1.1202675176912782,1.1240649223327637,112050
1980-04-14,1.1202665567398071,1.1240639581239265,1.1126715584056417,1.1240639581239265,18900
1980-04-15,1.0936840772628784,1.1126717723145654,1.0936840772628784,1.1126717723145654,63450
1980-04-16,1.1126723289489746,1.1126723289489746,1.1012796279921724,1.1012796279921724,30375
1980-04-17,1.0936840772628784,1.1050766747372942,1.089886675148716,1.1050766747372942,43875
1980-04-18,1.0860892534255981,1.1050768537704787,1.0860892534255981,1.0936842544503511,27675
1980-04-21,1.059506893157959,1.0822919970973464,1.0481142922967597,1.0822919970973464,83700
1980-04-22,1.0936840772628784,1.0936840772628784,1.0481139807141617,1.0595065781885775,122850
1980-04-23,1.0936840772628784,1.0936840772628784,1.0671015779828668,1.0936840772628784,132300
1980-04-24,1.0860892534255981,1.0936842544503511,1.070899153593094,1.0936842544503511,209250
1980-04-25,1.0708988904953003,1.0822915847994756,1.0671014886988652,1.0822915847994756,21600
1980-04-28,1.0936840772628784,1.1012790770571674,1.082291675354427,1.082291675354427,141750
1980-04-29,1.0974806547164917,1.1012780533005628,1.0898856619825668,1.0936830605666379,45225
1980-04-30,1.1088742017745972,1.1126718976655456,1.0860891998248257,1.0974817985827046,85050
1980-05-01,1.1278622150421143,1.1354572178204927,1.1126722094853572,1.1126722094853572,48600
1980-05-02,1.1392543315887451,1.1468494289140887,1.1202667349498545,1.1278617344922193,49950
1980-05-05,1.2000148296356201,1.2000148296356201,1.1544447229728276,1.1544447229728276,621675
1980-05-06,1.1810271739959717,1.2227998757862726,1.1810271739959717,1.2000147746081993,143775
1980-05-07,1.2000148296356201,1.2152049303785537,1.1810272281527043,1.1810272281527043,483975
1980-05-08,1.1962172985076904,1.211407302323427,1.188622296599822,1.200014897244634,36450
1980-05-09,1.1886224746704102,1.1886224746704102,1.1734323707959957,1.1886224746704102,24975
1980-05-12,1.1848244667053223,1.1886218685085836,1.158241774035724,1.1886218685085836,27000
1980-05-13,1.1810271739959717,1.1962171762593543,1.1734320750812808,1.1848247723448166,40500
1980-05-14,1.1848244667053223,1.200014465050265,1.1848244667053223,1.1848244667053223,61425
1980-05-15,1.1810271739959717,1.192419773476508,1.1734320750812808,1.1848247723448166,37125
1980-05-16,1.177229404449463,1.1810269041476322,1.169634405053124,1.1810269041476322,11475
1980-05-19,1.2038124799728394,1.2152051800999637,1.1772299693303279,1.1772299693303279,51300
1980-05-20,1.1810271739959717,1.2038121773910455,1.1810271739959717,1.2038121773910455,85725
1980-05-21,1.1734319925308228,1.184824688992887,1.1658369919334366,1.1810270909112015,40500
1980-05-22,1.1848244667053223,1.1924194658777936,1.162039371404934,1.1734317723806669,143775
1980-05-23,1.2000148296356201,1.207609831115585,1.1886222296326692,1.1886222296326692,113400
1980-05-27,1.1886224746704102,1.200015077021977,1.1886224746704102,1.200015077021977,57375
1980-05-28,1.2076092958450317,1.2076092958450317,1.1924192996180394,1.1924192996180394,135000
1980-05-29,1.1924195289611816,1.2114069301138892,1.1734318344595356,1.2076095281097312,108675
1980-05-30,1.1886224746704102,1.1886224746704102,1.1658373677503004,1.1886224746704102,80325
1980-06-02,1.1810271739959717,1.2038121773910455,1.1734320750812808,1.1886221751276629,107325
1980-06-03,1.1886224746704102,1.1924200739762818,1.1772299701018674,1.1810274716247149,101250
1980-06-04,1.2190022468566895,1.2190022468566895,1.184824742621479,1.188622145309061,143100
1980-06-05,1.2152050733566284,1.230395078103777,1.2152050733566284,1.2190024767604002,95850
1980-06-06,1.2759648561477661,1.2759648561477661,1.2114070595211732,1.215204755279954,205875
1980-06-09,1.2152050733566284,1.2417876794471538,1.2076099732000387,1.2417876794471538,150525
1980-06-10,1.234193205833435,1.2379906108641119,1.2038128899743892,1.2152055939817066,110700
